file,line,form,expression,resolved_old_path,expected_registry_key,expected_current_path,classification,currently_exists,io_role,executable_path,fix_required,pre_existing_missing,pre_existing_missing_reason,evidence
scripts/data_prep/blender/gen_topview_test.py,15,bare,"- N target = 24, outputs to data/pallet/_test_topview/ (does NOT touch _preview10).",data/pallet/_test_topview,,,CURRENT_RUNTIME,False,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/gen_topview_test.py,186,os_path_join,"OUT_BASE = os.path.join(cfg.PROJECT_ROOT, ""data"", ""pallet"", ""_test_topview"")",data/pallet/_test_topview,,,CURRENT_RUNTIME,False,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/integration_tests/test_pallet_data_paths_local.py,270,literal,"""data/pallet/archive/textures_wood"", ""data/pallet/archive/textures_floor"",",data/pallet/archive,,,CURRENT_TEST,True,unknown,True,False,False,,실제 경로를 단언하는 테스트
scripts/data_prep/blender/integration_tests/test_pallet_data_paths_local.py,271,literal,"""data/pallet/archive/trunc_addon_v1_pilot"", ""data/pallet/real_data"",",data/pallet/archive,,,CURRENT_TEST,True,unknown,True,False,False,,실제 경로를 단언하는 테스트
scripts/data_prep/blender/integration_tests/test_pallet_data_paths_local.py,271,literal,"""data/pallet/archive/trunc_addon_v1_pilot"", ""data/pallet/real_data"",",data/pallet/real_data,real_data_root,data/pallet/reference/real_images/real_data,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/integration_tests/test_pallet_data_paths_local.py,272,literal,"""data/pallet/hdri"", ""data/pallet/models_usd"", ""data/pallet/pallets_v2_add"",",data/pallet/hdri,hdri_root,data/pallet/assets/lighting/hdri/library,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/integration_tests/test_pallet_data_paths_local.py,272,literal,"""data/pallet/hdri"", ""data/pallet/models_usd"", ""data/pallet/pallets_v2_add"",",data/pallet/models_usd,pallet_model_roots[0],,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/integration_tests/test_pallet_data_paths_local.py,272,literal,"""data/pallet/hdri"", ""data/pallet/models_usd"", ""data/pallet/pallets_v2_add"",",data/pallet/pallets_v2_add,pallet_model_roots[1],,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/overlay_archive_trunc_style.py,6,bare,`data/pallet/reference/golden_overlay/trunc_addon_v1_pilot/overlay/*.png`,data/pallet/reference,,,CURRENT_RUNTIME,True,unknown,True,False,False,,현행 실행 경로
scripts/data_prep/blender/overlay_v2_detailed.py,9,bare,This is the style of `data/pallet/reference/golden_overlay/trunc_addon_v1_pilot/overlay`,data/pallet/reference,,,CURRENT_RUNTIME,True,unknown,True,False,False,,현행 실행 경로
scripts/data_prep/blender/overlay_v2_detailed.py,40,bare,--dir data/pallet/_v2_scene_logic_500_seed7500,data/pallet/_v2_scene_logic_500_seed7500,,,CURRENT_RUNTIME,True,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/overlay_v2_detailed.py,87,literal,"DEFAULT_DIR = ""data/pallet/_v2_scene_logic_500_seed7500""",data/pallet/_v2_scene_logic_500_seed7500,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
scripts/data_prep/blender/run_4pallet_mask.sh,18,bare,# Usage (pilot):   bash run_4pallet_mask.sh --num_frames 40  --out data/pallet/train_4pallet_mask_v1_pilot --seed 4444 --batch_size 40,data/pallet/train_4pallet_mask_v1_pilot,,,FALSE_POSITIVE_COMMENT,False,output,False,False,False,,주석 — 실행 경로 아님
scripts/data_prep/blender/run_4pallet_mask.sh,19,bare,# Usage (10k):     bash run_4pallet_mask.sh --num_frames 10000 --out data/pallet/train_4pallet_mask_v1 --seed 4444 --batch_size 250,data/pallet/train_4pallet_mask_v1,,,FALSE_POSITIVE_COMMENT,False,output,False,False,False,,주석 — 실행 경로 아님
scripts/data_prep/blender/run_4pallet_mask.sh,23,literal,"OUT_DIR=""data/pallet/train_4pallet_mask_v1_pilot""",data/pallet/train_4pallet_mask_v1_pilot,,,CURRENT_RUNTIME,False,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/run_addon_v1.sh,6,bare,# data/pallet/train_palletobj_addon_v1_gen.log):,data/pallet/train_palletobj_addon_v1_gen.log,,,FALSE_POSITIVE_COMMENT,True,output,False,False,False,,주석 — 실행 경로 아님
scripts/data_prep/blender/run_addon_v1.sh,8,bare,#   blend   = data/pallet/blender_scene/_sandbox_palletobj_production.blend,data/pallet/blender_scene,production_scene_textures / production_scene,,FALSE_POSITIVE_COMMENT,False,input,False,False,False,,주석 — 실행 경로 아님
scripts/data_prep/blender/run_addon_v1.sh,10,bare,#   frames  = 6000    seed = 7777    out = data/pallet/train_palletobj_addon_v1,data/pallet/train_palletobj_addon_v1,,,FALSE_POSITIVE_COMMENT,False,unknown,False,False,False,,주석 — 실행 경로 아님
scripts/data_prep/blender/run_addon_v1.sh,30,bare,#        --out data/pallet/train_palletobj_addon_v2,data/pallet/train_palletobj_addon_v2,,,FALSE_POSITIVE_COMMENT,False,output,False,False,False,,주석 — 실행 경로 아님
scripts/data_prep/blender/run_addon_v1.sh,39,literal,"OUT=""data/pallet/train_palletobj_addon_v1""",data/pallet/train_palletobj_addon_v1,,,CURRENT_RUNTIME,False,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/run_addon_v1.sh,67,fstring,"""${ROOT}/data/pallet/assets/lighting/hdri/library"" \",data/pallet/assets,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
scripts/data_prep/blender/run_addon_v1.sh,67,shell_var,"""${ROOT}/data/pallet/assets/lighting/hdri/library"" \",data/pallet/assets,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
scripts/data_prep/blender/run_addon_v1.sh,68,fstring,"""${ROOT}/data/pallet/assets/materials/floor/textures_floor"" \",data/pallet/assets,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
scripts/data_prep/blender/run_addon_v1.sh,68,shell_var,"""${ROOT}/data/pallet/assets/materials/floor/textures_floor"" \",data/pallet/assets,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
scripts/data_prep/blender/run_addon_v1.sh,69,fstring,"""${ROOT}/data/pallet/assets/materials/pallet/textures_wood""; do",data/pallet/assets,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
scripts/data_prep/blender/run_addon_v1.sh,69,shell_var,"""${ROOT}/data/pallet/assets/materials/pallet/textures_wood""; do",data/pallet/assets,,,CURRENT_RUNTIME,True,input,True,False,False,,현행 실행 경로
scripts/data_prep/blender/run_addon_v1.sh,79,bare,"echo ""--out data/pallet/train_palletobj_addon_v2 to make a fresh variant.""",data/pallet/train_palletobj_addon_v2,,,CURRENT_RUNTIME,False,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/run_dataset_v4.sh,15,bare,# Layout matches data/pallet/test_palletobj_r3 (DOPE-ready flat folders).,data/pallet/test_palletobj_r3,,,FALSE_POSITIVE_COMMENT,False,output,False,False,False,,주석 — 실행 경로 아님
scripts/data_prep/blender/run_dataset_v4.sh,28,bare,#        --out_dir data/pallet/training_data_v4 \,data/pallet/training_data_v4,,,FALSE_POSITIVE_COMMENT,False,output,False,False,False,,주석 — 실행 경로 아님
scripts/data_prep/blender/run_dataset_v4.sh,34,literal,"OUT_DIR=""data/pallet/training_data_v4""",data/pallet/training_data_v4,,,CURRENT_RUNTIME,False,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/run_pilot_2k.sh,15,fstring,"OUT=""${ROOT}/data/pallet/_v2_pilot_2k""",data/pallet/_v2_pilot_2k,,,CURRENT_RUNTIME,True,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/run_pilot_2k.sh,15,shell_var,"OUT=""${ROOT}/data/pallet/_v2_pilot_2k""",data/pallet/_v2_pilot_2k,,,CURRENT_RUNTIME,True,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/run_trunc_addon.py,8,bare,--num_frames 300 --out data/pallet/trunc_addon_v1 --seed 1234,data/pallet/trunc_addon_v1,,,CURRENT_RUNTIME,False,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/run_v2_scene_logic.py,15,bare,--out data/pallet/_v2_scene_logic_500_seed7500 \,data/pallet/_v2_scene_logic_500_seed7500,,,CURRENT_RUNTIME,True,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/run_v2_scene_logic.py,27,bare,--out data/pallet/_v2_usable50 --seed 7600 --n 50 \,data/pallet/_v2_usable50,,,CURRENT_RUNTIME,False,output,True,False,False,,현행 실행 경로
scripts/data_prep/blender/run_v2_scene_logic.py,485,literal,"default=""data/pallet/_v2_scene_logic_500_seed7500"",",data/pallet/_v2_scene_logic_500_seed7500,,,CURRENT_RUNTIME,True,unknown,True,False,False,,현행 실행 경로
scripts/data_prep/blender/tests/test_destination_additions.py,80,literal,"write(self.abs(""data/pallet/distractors/distractors_manifest.csv""), b""name\na\n"")",data/pallet/distractors,distractor_root,data/pallet/assets/distractors/library,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_destination_additions.py,81,literal,"write(self.abs(""data/pallet/distractors/large/LICENSE.txt""), b""CC0"")",data/pallet/distractors,distractor_root,data/pallet/assets/distractors/library,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_destination_additions.py,82,literal,"write(self.abs(""data/pallet/blender_scene/synth.blend""), b""BLENDBYTES"")",data/pallet/blender_scene,production_scene_textures / production_scene,,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_destination_additions.py,83,literal,"write(self.abs(""data/pallet/blender_scene/textures/x.png""), b""png"")",data/pallet/blender_scene,production_scene_textures / production_scene,,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_destination_additions.py,103,literal,"return ""data/pallet/assets/scenes/production/blender_scene""",data/pallet/assets,,,CURRENT_TEST,True,input,True,False,False,,실제 경로를 단언하는 테스트
scripts/data_prep/blender/tests/test_destination_additions.py,232,literal,"[r.entry(""new_scene.blend"")], destination_root=""data/pallet/somewhere/else"")",data/pallet/somewhere,,,FALSE_POSITIVE_TEST_FIXTURE,False,output,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_destination_additions.py,268,literal,"run = r.abs(""data/pallet/run_x"")",data/pallet/run_x,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_destination_additions.py,275,literal,"fh.write(""data/pallet/run_x,runs/smoke/,SAFE_CANDIDATE,none,none\n"")",data/pallet/run_x,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_destination_additions.py,287,literal,"write(r.abs(""data/pallet/background/parking_lot/scene.gltf""), b""{}"")",data/pallet/background,background_root,data/pallet/assets/scenes/backgrounds/background,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_destination_additions.py,288,literal,"write(r.abs(""data/pallet/background/parking_lot.zip""), b""PK-a"")",data/pallet/background,background_root,data/pallet/assets/scenes/backgrounds/background,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_destination_additions.py,301,literal,"self.assertTrue(os.path.isdir(r.abs(""data/pallet/distractors"")))",data/pallet/distractors,distractor_root,data/pallet/assets/distractors/library,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_destination_additions.py,302,literal,"self.assertTrue(os.path.isdir(r.abs(""data/pallet/blender_scene"")))",data/pallet/blender_scene,production_scene_textures / production_scene,,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,246,literal,"_, args = fx.plan([(""data/pallet/run_sel"", ""runs/smoke/"")])",data/pallet/run_sel,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,255,literal,"_, args = fx.plan([(""data/pallet/run_all"", ""runs/smoke/"")],",data/pallet/run_all,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,267,literal,"_, args = fx.plan([(""data/pallet/run_ts"", ""runs/smoke/"")])",data/pallet/run_ts,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,296,literal,"_, args = fx.plan([(""data/pallet/run_leg"", ""runs/smoke/"")])",data/pallet/run_leg,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,313,literal,"fx.plan([(""data/pallet/run_p"", ""runs/smoke/"")])",data/pallet/run_p,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,321,literal,"_, args = fx.plan([(""data/pallet/run_q"", ""runs/smoke/"")])",data/pallet/run_q,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,331,literal,"_, args = fx.plan([(""data/pallet/run_r"", ""runs/smoke/"")])",data/pallet/run_r,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,338,literal,"_, args = fx.plan([(""data/pallet/run_s"", ""runs/smoke/"")])",data/pallet/run_s,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,348,literal,"_, args = fx.plan([(""data/pallet/run_t"", ""runs/smoke/"")])",data/pallet/run_t,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,357,literal,"_, args = fx.plan([(""data/pallet/run_u"", ""runs/smoke/"")])",data/pallet/run_u,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,365,literal,"_, args = fx.plan([(""data/pallet/run_v"", ""runs/smoke/"")])",data/pallet/run_v,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,379,literal,"_, args = fx.plan([(""data/pallet/run_w1"", ""runs/smoke/""),",data/pallet/run_w1,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,380,literal,"(""data/pallet/run_w2"", ""runs/smoke/""),",data/pallet/run_w2,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,381,literal,"(""data/pallet/run_w3"", ""runs/smoke/"")])",data/pallet/run_w3,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,393,literal,"_, args = fx.plan([(""data/pallet/run_rb"", ""runs/smoke/"")])",data/pallet/run_rb,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,404,literal,"_, args = fx.plan([(""data/pallet/run_rc"", ""runs/smoke/"")])",data/pallet/run_rc,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,417,literal,"_, args = fx.plan([(""data/pallet/run_o1"", ""runs/smoke/""),",data/pallet/run_o1,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,418,literal,"(""data/pallet/run_o2"", ""runs/diagnostics/"")])",data/pallet/run_o2,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,427,literal,"_, args = fx.plan([(""data/pallet/run_z"", ""archive/legacy_datasets/"")])",data/pallet/run_z,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,433,literal,"_, args = fx.plan([(""data/pallet/run_id"", ""runs/smoke/"")],",data/pallet/run_id,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_manage_pallet_data_layout.py,466,literal,"_, args = fx.plan([(""data/pallet/run_guard"", ""runs/smoke/"")])",data/pallet/run_guard,,,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_overlay_archive_trunc_style.py,5,bare,"`golden_overlay_reference`, moved to `data/pallet/reference/golden_overlay/trunc_addon_v1_pilot`",data/pallet/reference,,,CURRENT_TEST,True,unknown,True,False,False,,실제 경로를 단언하는 테스트
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,31,literal,"""production_scene"": ""data/pallet/blender_scene/synth_data_scene.blend"",",data/pallet/blender_scene,production_scene_textures / production_scene,,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,32,literal,"""background_root"": ""data/pallet/background"",",data/pallet/background,background_root,data/pallet/assets/scenes/backgrounds/background,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,33,literal,"""distractor_root"": ""data/pallet/distractors"",",data/pallet/distractors,distractor_root,data/pallet/assets/distractors/library,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,34,literal,"""distractor_manifest"": ""data/pallet/distractors/distractors_manifest.csv"",",data/pallet/distractors,distractor_root,data/pallet/assets/distractors/library,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,35,literal,"""hdri_root"": ""data/pallet/hdri"",",data/pallet/hdri,hdri_root,data/pallet/assets/lighting/hdri/library,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,36,literal,"""floor_material_root"": ""data/pallet/archive/textures_floor"",",data/pallet/archive,,,CURRENT_TEST,True,input,True,False,False,,실제 경로를 단언하는 테스트
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,37,literal,"""pallet_material_root"": ""data/pallet/archive/textures_wood"",",data/pallet/archive,,,CURRENT_TEST,True,input,True,False,False,,실제 경로를 단언하는 테스트
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,38,literal,"""pallet_model_roots"": [""data/pallet/models_usd"", ""data/pallet/pallets_v2_add/models""],",data/pallet/models_usd,pallet_model_roots[0],,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,38,literal,"""pallet_model_roots"": [""data/pallet/models_usd"", ""data/pallet/pallets_v2_add/models""],",data/pallet/pallets_v2_add,pallet_model_roots[1],,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,39,literal,"""golden_overlay_reference"": ""data/pallet/archive/trunc_addon_v1_pilot"",",data/pallet/archive,,,CURRENT_TEST,True,unknown,True,False,False,,실제 경로를 단언하는 테스트
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,40,literal,"""real_data_root"": ""data/pallet/real_data"",",data/pallet/real_data,real_data_root,data/pallet/reference/real_images/real_data,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,41,literal,"""runs_root"": ""data/pallet/runs"",",data/pallet/runs,,,CURRENT_TEST,True,input,True,False,False,,실제 경로를 단언하는 테스트
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,42,literal,"""release_root"": ""data/pallet/release"",",data/pallet/release,,,CURRENT_TEST,True,input,True,False,False,,실제 경로를 단언하는 테스트
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,43,literal,"""archive_root"": ""data/pallet/archive"",",data/pallet/archive,,,CURRENT_TEST,True,input,True,False,False,,실제 경로를 단언하는 테스트
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,50,literal,"""data/pallet/blender_scene"",",data/pallet/blender_scene,production_scene_textures / production_scene,,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,51,literal,"""data/pallet/background"",",data/pallet/background,background_root,data/pallet/assets/scenes/backgrounds/background,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,52,literal,"""data/pallet/distractors"",",data/pallet/distractors,distractor_root,data/pallet/assets/distractors/library,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,53,literal,"""data/pallet/hdri"",",data/pallet/hdri,hdri_root,data/pallet/assets/lighting/hdri/library,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,54,literal,"""data/pallet/archive"",",data/pallet/archive,,,CURRENT_TEST,True,unknown,True,False,False,,실제 경로를 단언하는 테스트
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,55,literal,"""data/pallet/archive/textures_floor"",",data/pallet/archive,,,CURRENT_TEST,True,unknown,True,False,False,,실제 경로를 단언하는 테스트
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,56,literal,"""data/pallet/archive/textures_wood"",",data/pallet/archive,,,CURRENT_TEST,True,unknown,True,False,False,,실제 경로를 단언하는 테스트
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,57,literal,"""data/pallet/models_usd"",",data/pallet/models_usd,pallet_model_roots[0],,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,58,literal,"""data/pallet/pallets_v2_add/models"",",data/pallet/pallets_v2_add,pallet_model_roots[1],,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,59,literal,"""data/pallet/archive/trunc_addon_v1_pilot"",",data/pallet/archive,,,CURRENT_TEST,True,unknown,True,False,False,,실제 경로를 단언하는 테스트
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,60,literal,"""data/pallet/real_data"",",data/pallet/real_data,real_data_root,data/pallet/reference/real_images/real_data,FALSE_POSITIVE_TEST_FIXTURE,False,unknown,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,61,literal,"""data/pallet/runs"",",data/pallet/runs,,,CURRENT_TEST,True,unknown,True,False,False,,실제 경로를 단언하는 테스트
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,62,literal,"""data/pallet/release"",",data/pallet/release,,,CURRENT_TEST,True,unknown,True,False,False,,실제 경로를 단언하는 테스트
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,65,literal,"""data/pallet/blender_scene/synth_data_scene.blend"",",data/pallet/blender_scene,production_scene_textures / production_scene,,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,66,literal,"""data/pallet/distractors/distractors_manifest.csv"",",data/pallet/distractors,distractor_root,data/pallet/assets/distractors/library,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,131,literal,"self.assertEqual(paths.relative(""hdri_root""), ""data/pallet/hdri"")",data/pallet/hdri,hdri_root,data/pallet/assets/lighting/hdri/library,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
scripts/data_prep/blender/tests/test_pallet_data_paths_unit.py,161,literal,"[""data/pallet/models_usd"", ""data/pallet/pallets_v2_add/models""])",data/pallet/models_usd,pallet_model_roots[0],,FALSE_POSITIVE_TEST_FIXTURE,False,input,False,False,False,,tmpdir fixture 경로 (의도적으로 존재하지 않음)
